image,class
train_1\v_TableTennisShot_g10_c04.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g10_c04.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g10_c04.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c01.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c01.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c01.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c01.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c02.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c02.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c02.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c02.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c03.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c03.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c03.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c03.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c03.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c03.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c04.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c04.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c04.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c04.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c04.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c04.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c04.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c05.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c05.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c05.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c05.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c05.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c05.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g11_c05.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g12_c01.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g12_c01.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g12_c01.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g12_c01.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g12_c01.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g12_c01.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g12_c02.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g12_c02.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g12_c02.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g12_c02.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g12_c03.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g12_c03.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g12_c03.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g12_c03.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g12_c03.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g12_c04.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g12_c04.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g12_c04.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g12_c04.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g12_c04.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g12_c04.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g13_c01.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g13_c01.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g13_c01.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g13_c01.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g13_c01.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g13_c01.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g13_c02.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g13_c02.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g13_c02.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g13_c02.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g13_c02.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g13_c02.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g13_c03.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g13_c03.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g13_c03.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g13_c03.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g13_c03.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g13_c04.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g13_c04.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g13_c04.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g13_c04.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g13_c04.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g13_c04.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c01.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c01.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c01.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c01.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c01.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c01.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c01.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c01.avi_frame7.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c01.avi_frame8.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c01.avi_frame9.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c02.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c02.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c02.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c02.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c02.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c02.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c02.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c02.avi_frame7.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c02.avi_frame8.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c03.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c03.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c03.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c03.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c03.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c03.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c03.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c03.avi_frame7.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c04.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c04.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c04.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c04.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c04.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c04.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c04.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c04.avi_frame7.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c04.avi_frame8.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c04.avi_frame9.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c05.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c05.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c05.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c05.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c05.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c05.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g14_c05.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c01.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c01.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c01.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c01.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c02.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c02.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c02.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c02.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c02.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c02.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c02.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c02.avi_frame7.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c03.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c03.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c03.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c03.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c03.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c04.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c04.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c04.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c05.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c05.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c05.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c05.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c05.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c06.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c06.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c06.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c06.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c07.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c07.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c07.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c07.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c07.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c07.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c07.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g15_c07.avi_frame7.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c01.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c01.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c01.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c01.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c01.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c01.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c01.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c01.avi_frame7.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c01.avi_frame8.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c02.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c02.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c02.avi_frame10.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c02.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c02.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c02.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c02.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c02.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c02.avi_frame7.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c02.avi_frame8.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c02.avi_frame9.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c03.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c03.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c03.avi_frame10.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c03.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c03.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c03.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c03.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c03.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c03.avi_frame7.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c03.avi_frame8.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c03.avi_frame9.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c04.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c04.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c04.avi_frame10.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c04.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c04.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c04.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c04.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c04.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c04.avi_frame7.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c04.avi_frame8.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c04.avi_frame9.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c05.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c05.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c05.avi_frame10.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c05.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c05.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c05.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c05.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c05.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c05.avi_frame7.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c05.avi_frame8.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c05.avi_frame9.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c06.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c06.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c06.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c06.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c06.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c06.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c06.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c06.avi_frame7.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c06.avi_frame8.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c06.avi_frame9.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c07.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c07.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g16_c07.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g17_c01.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g17_c01.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g17_c01.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g17_c01.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g17_c01.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g17_c01.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g17_c02.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g17_c02.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g17_c02.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g17_c03.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g17_c03.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g17_c03.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g17_c03.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g17_c04.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g17_c04.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g17_c04.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g17_c04.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g17_c04.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c01.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c01.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c01.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c01.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c01.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c01.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c01.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c01.avi_frame7.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c01.avi_frame8.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c02.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c02.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c02.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c02.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c02.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c02.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c03.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c03.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c03.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c03.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c03.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c03.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c03.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c04.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c04.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c04.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c04.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c04.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c04.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g18_c04.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c01.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c01.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c01.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c01.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c01.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c01.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c01.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c01.avi_frame7.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c01.avi_frame8.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c02.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c02.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c02.avi_frame10.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c02.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c02.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c02.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c02.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c02.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c02.avi_frame7.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c02.avi_frame8.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c02.avi_frame9.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c03.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c03.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c03.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c03.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c03.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c03.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c03.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c03.avi_frame7.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c03.avi_frame8.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c04.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c04.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c04.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c04.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c04.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c04.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c04.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c04.avi_frame7.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c04.avi_frame8.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c05.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c05.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c05.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c05.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c05.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c05.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c05.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c05.avi_frame7.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c05.avi_frame8.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c05.avi_frame9.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c06.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c06.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c06.avi_frame10.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c06.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c06.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c06.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c06.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c06.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c06.avi_frame7.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c06.avi_frame8.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c06.avi_frame9.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c07.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c07.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c07.avi_frame10.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c07.avi_frame11.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c07.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c07.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c07.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c07.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c07.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c07.avi_frame7.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c07.avi_frame8.jpg,TableTennisShot
train_1\v_TableTennisShot_g19_c07.avi_frame9.jpg,TableTennisShot
train_1\v_TableTennisShot_g20_c01.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g20_c01.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g20_c01.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g20_c01.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g20_c02.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g20_c02.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g20_c02.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g20_c02.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g20_c02.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g20_c02.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g20_c02.avi_frame6.jpg,TableTennisShot
train_1\v_TableTennisShot_g20_c03.avi_frame0.jpg,TableTennisShot
train_1\v_TableTennisShot_g20_c03.avi_frame1.jpg,TableTennisShot
train_1\v_TableTennisShot_g20_c03.avi_frame2.jpg,TableTennisShot
train_1\v_TableTennisShot_g20_c03.avi_frame3.jpg,TableTennisShot
train_1\v_TableTennisShot_g20_c03.avi_frame4.jpg,TableTennisShot
train_1\v_TableTennisShot_g20_c03.avi_frame5.jpg,TableTennisShot
train_1\v_TableTennisShot_g20_c04.avi_frame0.jpg,TableTennisShot
